Player,POS,Total FPTS,Avg FPTS
"C.J. Beathard QB • DET",QB,0,
"Griffin Neal QB • NO",QB,0,
"Eric Dungey QB • CIN",QB,0,
"Athan Kaliakmanis QB • WAS",QB,0,
"Casey Bauman QB • LAC",QB,0,
"Nick Fitzgerald QB • TB",QB,0,
"Ty Simpson QB • LAR",QB,0,
"Chevan Cordeiro QB • SEA",QB,0,
"Nate Sudfeld QB • SF",QB,0,
"John Wolford QB • MIN",QB,0,
"Alex McGough QB • GB",QB,0,
"Seth Henigan QB • IND",QB,0,
"Tyler Shough QB • NO",QB,0,
"Manny Wilkins QB • GB",QB,0,
"Jason Bean QB • IND",QB,0,
"Jarrett Guarantano QB • DEN",QB,0,
"Ryan Williams QB • GB",QB,0,
"Joey Aguilar QB • JAC",QB,0,
"Kyle Trask QB • ATL",QB,0,0.00
"Mark Gronowski QB • MIA",QB,0,
"Carter Bradley QB • JAC",QB,0,
"Cole McDonald QB • ARI",QB,0,
"Austin Aune QB • ATL",QB,0,
"Payton Thorne QB • CIN",QB,0,
"Diego Pavia QB • BAL",QB,0,
"James Blackman QB • MIA",QB,0,
"John Paddock QB • ATL",QB,0,
"Brandon Peters QB • LAC",QB,0,
"Jaxson Dart QB • NYG",QB,0,
"Max Duggan QB • LAC",QB,0,
"Brandon Bridge QB • FA",QB,0,
"Cade Klubnik QB • NYJ",QB,0,
"Stetson Bennett QB • LAR",QB,0,
"Dillon Gabriel QB • CLE",QB,0,
"Jamie Newman QB • PHI",QB,0,
"Jeff Driskel QB • WAS",QB,0,0.00
"Drew Plitt QB • CIN",QB,0,
"Anthony Gordon QB • KC",QB,0,
"Matt Corral QB • MIN",QB,0,
"Jack Strand QB • ATL",QB,0,
"Cody Fajardo QB • LV",QB,0,
"D'Eriq King QB • CAR",QB,0,
"Joe Fagnano QB • BAL",QB,0,
"Garrett Nussmeier QB • KC",QB,0,
"Ryan Willis QB • CHI",QB,0,
"Jake Fromm QB • DET",QB,0,
"Kenneth Harper RB • NYG",RB,0,
"Phil Mafah RB • DAL",RB,0,
"James Butler RB • LV",RB,0,
"ZaQuandre White RB • MIA",RB,0,
"Toriano Clinton RB • IND",RB,0,
"TreVeyon Henderson RB • NE",RB,0,
"Omarion Hampton RB • LAC",RB,0,
"Shane Watts RB • NE",RB,0,
"Titus Swen RB • IND",RB,0,
"Devin Neal RB • NO",RB,0,
"Deshaun Fenwick RB • GB",RB,0,
"Jaydon Blue RB • DAL",RB,0,
"Damien Martinez RB • GB",RB,0,
"Dominic Richardson RB • DAL",RB,0,
"Kay'ron Lynch-Adams RB • CAR",RB,0,
"LeQuint Allen RB • JAC",RB,0,
"Travis Homer RB • PIT",RB,0,0.00
"George Holani RB • SEA",RB,0,0.00
"Lucas Scott RB • BAL",RB,0,
"Miles Davis RB • CAR",RB,0,
"EJ Smith RB • KC",RB,0,
"Deneric Prince RB • NE",RB,0,
"DK Kaufman RB • SEA",RB,0,
"J.C. Copeland RB • NYJ",RB,0,
"Wayne Taulapapa RB • SEA",RB,0,
"Elijah Dotson RB • ATL",RB,0,
"Nyheim Miller-Hines RB • NO",RB,0,
"Royce Freeman RB • LAC",RB,0,
"TaMerik Williams RB • SEA",RB,0,
"Trent Pennix RB • IND",RB,0,
"Taj McGowan RB • JAC",RB,0,
"Mike Weber RB • NYG",RB,0,
"Nick Sharga RB • LV",RB,0,
"Kevin Harris RB • JAC",RB,0,
"Louis Rees-Zammit RB • JAC",RB,0,
"Dillon Johnson RB • CAR",RB,0,
"Quinshon Judkins RB • CLE",RB,0,
"Gary Brightwell RB • CIN",RB,0,0.00
"Robert Burns RB • ATL",RB,0,
"Josh Williams RB • TB",RB,0,
"Khalfani Muhammad RB • ARI",RB,0,
"Cam Skattebo RB • NYG",RB,0,
"DJ Giddens RB • IND",RB,0,
"Ashton Jeanty RB • LV",RB,0,
"Michael Dyer RB • LV",RB,0,
"DJ Herman RB • MIA",RB,0,
"Greg Bell RB • PIT",RB,0,
"Matt Colburn RB • JAC",RB,0,
"Elijah Mitchell RB • PHI",RB,0,
"Aaron Dykes RB • MIN",RB,0,
"Calvin Tyler Jr. RB • CIN",RB,0,
"De'Montre Tuggle RB • CHI",RB,0,
"Brashard Smith RB • KC",RB,0,
"Dante Miller RB • NYG",RB,0,0.00
"Nate Carter RB • ATL",RB,0,
"Ricky Person Jr. RB • SEA",RB,0,
"Sandro Platzgummer RB • NYG",RB,0,
"Montel Harris RB • FA",RB,0,
"John Kelly RB • CLE",RB,0,0.00
"Josh Hokit RB • ARI",RB,0,
"Mike Boone RB • MIA",RB,0,0.00
"Tayon Fleet-Davis RB • KC",RB,0,
"Salvon Ahmed RB • CHI",RB,0,
"Trabis Ward RB • FA",RB,0,
"Bryant Koback RB • SEA",RB,0,
"Ja'Quinden Jackson RB • JAC",RB,0,
"Tyreik McAllister RB • LV",RB,0,0.00
"Sone Ntoh RB • BAL",RB,0,
"Jerrion Ealy RB • KC",RB,0,
"George Aston RB • NYG",RB,0,
"Darrynton Evans RB • BUF",RB,0,0.00
"A.J. Rose RB • LAR",RB,0,
"Jaret Patterson RB • LAC",RB,0,0.00
"Max Borghi RB • PIT",RB,0,
"Terrance Cobb RB • LV",RB,0,
"Kentrel Bullock RB • CIN",RB,0,
"Travis Dye RB • NYJ",RB,0,
"Myles Montgomery RB • NE",RB,0,
"Robert Henry Jr. RB • WAS",RB,0,
"Le'Veon Moss RB • MIA",RB,0,
"Jordan Ellis RB • CIN",RB,0,
"Tre Stewart RB • MIN",RB,0,
"Tyler Gaffney RB • NE",RB,0,
"Otis Anderson RB • LAR",RB,0,
"Demond Claiborne RB • MIN",RB,0,
"J.J. Taylor RB • HOU",RB,0,0.00
"Robbie Ouzts RB • SEA",RB,0,
"British Brooks RB • HOU",RB,0,0.00
"Austin Jones RB • WAS",RB,0,
"Jase McClellan RB • TB",RB,0,0.00
"Ben VanSumeren RB • BUF",RB,0,0.00
"Raheim Sanders RB • CLE",RB,0,
"Frank Gore Jr. RB • BUF",RB,0,
"Ralph Webb RB • PIT",RB,0,
"Montrell Johnson Jr. RB • CAR",RB,0,
"Tyler Hoosman RB • LAC",RB,0,
"Lincoln Pare RB • IND",RB,0,
"Zach Ojile RB • MIN",RB,0,
"Josh Pitsenberger RB • HOU",RB,0,
"B.J. Catalon RB • FA",RB,0,
"Tiyon Evans RB • CAR",RB,0,
"Roman Hemby RB • LV",RB,0,
"Emani Bailey RB • CAR",RB,0,
"Dylan Laube RB • LV",RB,0,0.00
"Eli Heidenreich RB • PIT",RB,0,
"Sam Schnee RB • TEN",RB,0,
"Kaleb Johnson RB • PIT",RB,0,
"Jamal Haynes RB • CIN",RB,0,
"Kaytron Allen RB • WAS",RB,0,
"DeAndre Torrey RB • PHI",RB,0,
"Corey Taylor II RB • CLE",RB,0,
"Khalan Laborn RB • SF",RB,0,
"Jadarian Price RB • SEA",RB,0,
"Darrin Hall RB • PIT",RB,0,
"Jarveon Howard RB • BUF",RB,0,
"Charles McClelland RB • TEN",RB,0,
"Ronald Awatt RB • SF",RB,0,
"Bhayshul Tuten RB • JAC",RB,0,
"Zonovan Knight RB • ARI",RB,0,
"Javian Hawkins RB • LAR",RB,0,
"Ronnie Brown RB • TB",RB,0,
"Blake Watson RB • TEN",RB,0,0.00
"AJ Dillon RB • CAR",RB,0,
"Isaiah Bowser RB • BUF",RB,0,
"Kamryn Pettway RB • MIN",RB,0,
"Aca'Cedric Ware RB • TB",RB,0,
"Cash Jones RB • ATL",RB,0,
"Chip Trayanum RB • NYJ",RB,0,
"Ian Wheeler RB • BUF",RB,0,
"Kalel Mullings RB • TEN",RB,0,
"Max Hurleman RB • PIT",RB,0,
"Jacob Saylors RB • DET",RB,0,
"Keaontay Ingram RB • KC",RB,0,0.00
"Adam Choice RB • SEA",RB,0,
"Adam Randall RB • BAL",RB,0,
"Austin Ramesh RB • ARI",RB,0,
"Lorenzo Lingard RB • NYG",RB,0,
"Nate Noel RB • IND",RB,0,
"Kevin Marks Jr. RB • LAC",RB,0,
"Taimi Tutogi RB • FA",RB,0,
"Jaydn Ott RB • KC",RB,0,
"Israel Abanikanda RB • DAL",RB,0,
"Jaden Nixon RB • GB",RB,0,
"Bryce Love RB • WAS",RB,0,
"Benny LeMay RB • CLE",RB,0,
"Devon Ramsay RB • FA",RB,0,
"Michael Wiley RB • TB",RB,0,
"Daijun Edwards RB • PIT",RB,0,
"Davon Booth RB • CLE",RB,0,
"Joshua Kelley RB • TEN",RB,0,0.00
"Quali Conley RB • CIN",RB,0,
"Ke'Shawn Vaughn RB • SF",RB,0,0.00
"Deon Jackson RB • DET",RB,0,
"Mikey Daniel RB • CAR",RB,0,
"Tre Harbison III RB • CLE",RB,0,
"Jordan James RB • SF",RB,0,
"Darius Clark RB • CAR",RB,0,
"Dee Hart RB • FA",RB,0,
"Alfonzo Graham RB • PIT",RB,0,
"Kendall Milton RB • CIN",RB,0,0.00
"Lan Larison RB • NE",RB,0,
"Cody Schrader RB • DEN",RB,0,0.00
"Ollie Gordon II RB • MIA",RB,0,
"Garrett Groshek RB • MIN",RB,0,
"Karan Higdon RB • HOU",RB,0,
"Damon Bankston RB • NYG",RB,0,
"Keilan Robinson RB • NYJ",RB,0,0.00
"Jonathon Brooks RB • CAR",RB,0,0.00
"Toa Taua RB • CLE",RB,0,
"Mataeo Durant RB • PIT",RB,0,
"Jeremiyah Love RB • ARI",RB,0,
"Christopher Ezeala RB • BAL",RB,0,
"Pete Guerriero RB • PIT",RB,0,
"Aaron Shampklin RB • MIA",RB,0,0.00
"Ellis Merriweather RB • GB",RB,0,
"Malik Davis RB • DAL",RB,0,
"Coleman Bennett RB • CHI",RB,0,
"Jordan Waters RB • LAR",RB,0,
"Darius Hagans RB • PIT",RB,0,
"Jacory Croskey-Merritt RB • WAS",RB,0,
"Isi Sofele RB • FA",RB,0,
"Bruce Anderson RB • IND",RB,0,
"Terrell Jennings RB • NE",RB,0,0.00
"Marcus Yarns RB • NO",RB,0,
"Kobe Lewis RB • SEA",RB,0,
"Xazavian Valladay RB • MIN",RB,0,
"Greg Desrosiers Jr. RB • LAC",RB,0,
"Brady Russell RB • SEA",RB,0,0.00
"Tyrion Davis-Price RB • GB",RB,0,0.00
"TJ Harden RB • CLE",RB,0,
"Kadarius Calloway RB • TB",RB,0,
"Kennedy Brooks RB • PHI",RB,0,
"Gerrid Doaks RB • HOU",RB,0,
"Owen Wright RB • TB",RB,0,
"Jackson Acker RB • BUF",RB,0,
"Troy Hairston II RB • CLE",RB,0,0.00
"Jawon Chisholm RB • PIT",RB,0,
"Trayveon Williams RB • CLE",RB,0,0.00
"Aidan Robbins RB • CLE",RB,0,
"Kairee Robinson RB • SEA",RB,0,
"RJ Harvey RB • DEN",RB,0,
"Darius Anderson RB • HOU",RB,0,
"Chase Edmonds RB • WAS",RB,0,
"CJ Verdell RB • IND",RB,0,
"Abram Smith RB • MIN",RB,0,
"Mason Stokke RB • CAR",RB,0,
"Kyle Monangai RB • CHI",RB,0,
"Chase Roberts WR • LV",WR,0,
"Deonte Harty WR • BAL",WR,0,0.00
"Malik Cunningham WR • DET",WR,0,
"Rashad Rochelle WR • SEA",WR,0,
"Mitchell Tinsley WR • CIN",WR,0,
"Blake Proehl WR • MIN",WR,0,
"Jared Smart WR • ARI",WR,0,
"Jonathan Adams Jr. WR • DET",WR,0,
"Jimmy Horn Jr. WR • CAR",WR,0,
"Efton Chism III WR • NE",WR,0,
"Landon Lenoir WR • CHI",WR,0,
"Sam Brown Jr. WR • GB",WR,0,
"Khalil Tate WR • PHI",WR,0,
"Kalil Pimpleton WR • NYG",WR,0,
"Dalevon Campbell WR • LAC",WR,0,
"Nate McCollum WR • ARI",WR,0,
"T.J. Rahming WR • MIA",WR,0,
"Jerome Kapp WR • NYJ",WR,0,
"Andrew Armstrong WR • KC",WR,0,
"Tory Horton WR • SEA",WR,0,
"Malik Flowers WR • LV",WR,0,
"Chris Finke WR • CHI",WR,0,
"Joaquin Davis WR • PIT",WR,0,
"Josh Pearson WR • TB",WR,0,
"Robbie Chosen WR • WAS",WR,0,0.00
"Jaylen Johnson WR • LAC",WR,0,0.00
"Luke Grimm WR • LAC",WR,0,
"Jaray Jenkins WR • PIT",WR,0,
"TJ Sheffield WR • TEN",WR,0,
"Cody Chrest WR • GB",WR,0,
"Carnell Tate WR • TEN",WR,0,
"Avery Davis WR • DET",WR,0,
"Chris Hilton Jr. WR • WAS",WR,0,
"Malachi Carter WR • CIN",WR,0,
"Henry Litwin WR • CHI",WR,0,
"Robert Lewis WR • MIN",WR,0,
"Britain Covey WR • PHI",WR,0,0.00
"Justin Marshall WR • SEA",WR,0,
"Rashon Ceaser WR • TEN",WR,0,
"Davon Grayson WR • KC",WR,0,
"Marcus Riley WR • NYJ",WR,0,
"De'Quan Hampton WR • SEA",WR,0,
"Damien Alford WR • NO",WR,0,
"Dylan Cantrell WR • WAS",WR,0,
"Jhamon Ausbon WR • PHI",WR,0,
"Anthony Smith WR • DAL",WR,0,
"Cameron Camper WR • JAC",WR,0,
"Cade McDonald WR • CLE",WR,0,
"Kyle Philips WR • LV",WR,0,
"Ahmarean Brown WR • BUF",WR,0,
"Jeremiah Webb WR • NE",WR,0,
"Andre Miller WR • GB",WR,0,
"Samori Toure WR • PHI",WR,0,
"Gavin Holmes WR • TEN",WR,0,
"EJ Horton Jr. WR • IND",WR,0,
"Brycen Tremayne WR • CAR",WR,0,0.00
"Jalen McCleskey WR • NO",WR,0,
"Derek Wright WR • CAR",WR,0,
"Skyler Bell WR • BUF",WR,0,
"Tim Jones WR • JAC",WR,0,0.00
"Tyler Davis WR • MIA",WR,0,
"Kyron Hudson WR • CHI",WR,0,
"Hamze El-Zayat WR • NYJ",WR,0,
"Tamorrion Terry WR • SEA",WR,0,
"Ja'Kobi Lane WR • BAL",WR,0,
"Harrison Wallace III WR • ARI",WR,0,
"Aron Cruickshank WR • PIT",WR,0,
"Kaden Wetjen WR • PIT",WR,0,
"Devonte Robinson WR • GB",WR,0,
"Antwane Wells Jr. WR • ATL",WR,0,
"Kevin Kassis WR • SEA",WR,0,
"Travis Jonsen WR • TB",WR,0,
"Donaven McCulley WR • MIA",WR,0,
"Mason Kinsey WR • TEN",WR,0,0.00
"Braydon Johnson WR • BUF",WR,0,
"Dontario Drummond WR • DAL",WR,0,
"Rashod Owens WR • CIN",WR,0,
"Isaiah Weston WR • CLE",WR,0,
"Jadon Janke WR • GB",WR,0,
"Tavonn Salter WR • ATL",WR,0,
"Malcome Kennedy WR • NO",WR,0,
"Devin Gray WR • KC",WR,0,
"Colbie Young WR • CIN",WR,0,
"Jacolby George WR • CAR",WR,0,
"Jalen Sample WR • WAS",WR,0,
"Brandon Powell WR • MIN",WR,0,0.00
"Antonio Brown WR • TB",WR,0,
"Jalen Royals WR • KC",WR,0,
"Hunter Renfrow WR • CAR",WR,0,
"Chris Bell WR • MIA",WR,0,
"Jahmal Banks WR • BAL",WR,0,
"Tayvion Robinson WR • CAR",WR,0,
"Mac Dalena WR • BUF",WR,0,
"Daewood Davis WR • CAR",WR,0,
"Jack Bech WR • LV",WR,0,
"Malik McClain WR • NYJ",WR,0,
"Elijhah Badger WR • KC",WR,0,
"Terique Owens WR • SF",WR,0,
"Quartney Davis WR • IND",WR,0,
"Danny Gray WR • PHI",WR,0,
"Tre Walker WR • BUF",WR,0,
"Montana Lemonious-Craig WR • PIT",WR,0,
"Deontez Alexander WR • SEA",WR,0,
"Malik Benson WR • LV",WR,0,
"Michael Young Jr. WR • HOU",WR,0,
"Corey Sutton WR • DET",WR,0,
"Isaiah Wooden WR • CLE",WR,0,
"Casey Washington WR • ATL",WR,0,0.00
"Emmanuel Henderson Jr. WR • SEA",WR,0,
"Lucky Jackson WR • DET",WR,0,
"Jaelen Gill WR • CLE",WR,0,
"Chris Brazzell II WR • CAR",WR,0,
"Mike Strachan WR • WAS",WR,0,
"Dimitri Stanley WR • GB",WR,0,
"Brandon Smith WR • PIT",WR,0,0.00
"Kaden Prather WR • BUF",WR,0,
"JoJo Ward WR • ARI",WR,0,
"Tyler Snead WR • PIT",WR,0,
"Joseph Scates WR • JAC",WR,0,
"A.T. Perry WR • PIT",WR,0,
"Jose Barbon WR • DAL",WR,0,
"Dai'Jean Dixon WR • NO",WR,0,
"Kobe Hudson WR • CAR",WR,0,
"DaRon Brown WR • FA",WR,0,
"Johnnie Dixon WR • DAL",WR,0,
"Chris Blair WR • ATL",WR,0,0.00
"Elic Ayomanor WR • TEN",WR,0,
"Joseph Manjack IV WR • DEN",WR,0,
"Darius Cooper WR • PHI",WR,0,
"Dayton Wade WR • BAL",WR,0,
"Keilahn Harris WR • PIT",WR,0,
"Phil Lutz WR • NE",WR,0,
"Anthony Miller WR • BAL",WR,0,0.00
"Kelvin McKnight WR • DEN",WR,0,
"Kole Wilson WR • CLE",WR,0,
"Johnny Johnson III WR • HOU",WR,0,
"Jeret Smith WR • KC",WR,0,
"Kyre Duplessis WR • DET",WR,0,
"Russell Gage WR • SF",WR,0,
"Xavier Malone WR • ATL",WR,0,
"Tre Mosley WR • CIN",WR,0,
"Ke'Shawn Williams WR • CIN",WR,0,
"Trayvon Rudolph WR • MIN",WR,0,
"Devante Davis WR • PHI",WR,0,
"Nick Easley WR • BUF",WR,0,
"Travis Hunter WR • JAC",WR,0,
"Brady Boyd WR • JAC",WR,0,
"John Jiles WR • NE",WR,0,
"Josh Imatorbhebhe WR • JAC",WR,0,
"Jaylin Noel WR • HOU",WR,0,
"Jamoi Mayes WR • CIN",WR,0,
"Jadon Haselwood WR • PHI",WR,0,
"Cornell Powell WR • PIT",WR,0,
"Charles Holland WR • CIN",WR,0,
"Braxton Burmeister WR • LAR",WR,0,
"Ja'Corey Brooks WR • WAS",WR,0,
"Omar Cooper Jr. WR • NYJ",WR,0,
"David Sills WR • TB",WR,0,
"Jeff Caldwell WR • KC",WR,0,
"Kyle Dixon WR • NE",WR,0,
"Tyler Harrell WR • NYJ",WR,0,
"Elijah Cooks WR • NO",WR,0,0.00
"Jequez Ezzard WR • WAS",WR,0,
"Thomas Sperbeck WR • TB",WR,0,
"Kendric Pryor WR • CIN",WR,0,0.00
"Shaleak Knotts WR • MIN",WR,0,
"Tyler Scott WR • LAR",WR,0,0.00
"Brevin Easton WR • JAC",WR,0,
"Austin Watkins Jr. WR • PHI",WR,0,
"Gabriel Benyard WR • BUF",WR,0,
"Danny Davis WR • GB",WR,0,
"Silas Bolden WR • HOU",WR,0,
"Ketron Jackson Jr. WR • LV",WR,0,
"Mike Harley WR • MIA",WR,0,
"Chris Moore WR • BAL",WR,0,0.00
"Kai Locksley WR • MIA",WR,0,
"Malik Williams WR • BUF",WR,0,
"Miles Boykin WR • CHI",WR,0,
"Trevon Grimes WR • PHI",WR,0,
"Isaiah Washington WR • BAL",WR,0,
"T.J. Vasher WR • DAL",WR,0,
"Leon Johnson III WR • LAC",WR,0,
"Courtney Jackson WR • TEN",WR,0,
"Dez Fitzpatrick WR • LAC",WR,0,0.00
"Jeshaun Jones WR • MIN",WR,0,
"Josh Vann WR • CAR",WR,0,
"Drake Stoops WR • LAR",WR,0,
"Andre Baccellia WR • ARI",WR,0,
"Jordan Hudson WR • DAL",WR,0,
"Jalen Wayne WR • GB",WR,0,
"Tommy Mellott WR • NO",WR,0,
"Bug Howard WR • TB",WR,0,
"J.J. Jones WR • JAC",WR,0,
"Jordan Williams-Lambert WR • CHI",WR,0,
"Cam Johnson WR • CAR",WR,0,
"Cortez Braham Jr. WR • BAL",WR,0,
"Chase Cota WR • CLE",WR,0,
"Bryce Ford-Wheaton WR • NYG",WR,0,0.00
"Josh Cameron WR • JAC",WR,0,
"Maurice Alexander WR • CHI",WR,0,0.00
"Chris Tyree WR • NO",WR,0,
"Malik Turner WR • SF",WR,0,
"Daniel Arias WR • ARI",WR,0,
"Mathew Sexton WR • MIA",WR,0,
"Siaosi Mariner WR • BAL",WR,0,
"Antonio Williams WR • WAS",WR,0,
"Cephus Johnson III WR • TB",WR,0,
"Roderick Daniels Jr. WR • NO",WR,0,
"Dareke Young WR • LV",WR,0,0.00
"Eric Rivers WR • TB",WR,0,
"Sam Pinckney WR • CAR",WR,0,
"Will Sheppard WR • GB",WR,0,
"Michael Briscoe WR • MIN",WR,0,
"Julian Hicks WR • GB",WR,0,
"Lideatrick Griffin WR • GB",WR,0,
"Mikah Holder WR • WAS",WR,0,
"Myles Price WR • MIN",WR,0,
"T.J. Luther WR • CAR",WR,0,
"Emeka Emezie WR • ATL",WR,0,
"Jason Brownlee WR • KC",WR,0,
"Ty Fryfogle WR • KC",WR,0,
"Justyn Ross WR • KC",WR,0,0.00
"Ronnie Bell WR • NO",WR,0,0.00
"Jerreth Sterns WR • LAR",WR,0,
"Steve Ishmael WR • IND",WR,0,
"Devon Williams WR • BAL",WR,0,
"Jeremiah Haydel WR • LAR",WR,0,
"Bryant Mitchell WR • TB",WR,0,
"Colton Dowell WR • SF",WR,0,
"Isaiah Winstead WR • NYJ",WR,0,
"Tanner Knue WR • TB",WR,0,
"Ontaria Wilson WR • NYJ",WR,0,
"Jamaal Pritchett WR • NYJ",WR,0,
"Shedrick Jackson WR • LV",WR,0,
"Trishton Jackson WR • ARI",WR,0,0.00
"Zach Pascal WR • NYG",WR,0,0.00
"A.J. Richardson WR • ARI",WR,0,
"Jalen Hurd WR • NE",WR,0,
"Cole Burgess WR • PIT",WR,0,
"Joshua Cephus WR • JAC",WR,0,0.00
"Marcus Rosemy-Jacksaint WR • PHI",WR,0,
"Reece Horn WR • CIN",WR,0,
"Jadakis Bonds WR • GB",WR,0,
"Kody Case WR • IND",WR,0,
"Xavier Loyd WR • KC",WR,0,
"Chandler Brayboy WR • JAC",WR,0,
"Michael Johnson WR • PHI",WR,0,
"Jaylin Lane WR • WAS",WR,0,
"Bailey Gaither WR • BAL",WR,0,
"Jordan Watkins WR • SF",WR,0,
"Donte Sylencieux WR • BAL",WR,0,
"Tru Edwards WR • LAR",WR,0,
"Talolo Limu-Jones WR • CAR",WR,0,
"Manasseh Bailey WR • NYJ",WR,0,
"Tez Johnson WR • TB",WR,0,
"Tejhaun Palmer WR • ARI",WR,0,
"Donovan Peoples-Jones WR • NO",WR,0,
"Jackson Meeks WR • DET",WR,0,
"Oliver Martin WR • JAC",WR,0,
"Ajou Ajou WR • IND",WR,0,
"Treyvhon Saunders WR • HOU",WR,0,
"Corey Crooms Jr. WR • DAL",WR,0,
"Cyrus Allen WR • KC",WR,0,
"Braylon Sanders WR • WAS",WR,0,
"Zachariah Branch WR • ATL",WR,0,
"Elijah Sarratt WR • BAL",WR,0,
"Tahj Washington WR • MIA",WR,0,
"Khalil McClain WR • MIA",WR,0,
"Matthew Golden WR • GB",WR,0,
"Antoine Green WR • DET",WR,0,
"Latreal Jones WR • TB",WR,0,
"John Hurst WR • IND",WR,0,
"Le'Meke Brockington WR • ATL",WR,0,
"Jha'Quan Jackson WR • HOU",WR,0,0.00
"Noah Thomas WR • CIN",WR,0,
"Jalon Calhoun WR • DET",WR,0,
"Mac Hippenhammer WR • CIN",WR,0,
"Ryan McDaniel WR • JAC",WR,0,
"Kelly Akharaiyi WR • ARI",WR,0,
"KeAndre Lambert-Smith WR • LAC",WR,0,
"Marcus Simms WR • SEA",WR,0,
"Quintez Cephus WR • BUF",WR,0,
"Jalen Moreno-Cropper WR • NO",WR,0,0.00
"Tarik Black WR • DET",WR,0,
"Zach D'Orazio WR • NE",WR,0,
"Kalija Lipscomb WR • TEN",WR,0,
"LaQuvionte Gonzalez WR • LAR",WR,0,
"Michael Dereus WR • BAL",WR,0,
"Jaelon Darden WR • SEA",WR,0,0.00
"JP Richardson WR • CHI",WR,0,
"John Mitchell WR • SEA",WR,0,
"Darece Roberson Jr. WR • SEA",WR,0,
"Chris Coleman WR • MIA",WR,0,
"Dillon Bell WR • MIN",WR,0,
"Connor Wedington WR • SEA",WR,0,
"Slade Bolden WR • ATL",WR,0,
"Dominic Lovett WR • DET",WR,0,
"Tetairoa McMillan WR • CAR",WR,0,
"Traeshon Holden WR • DAL",WR,0,
"Reggie Virgil WR • ARI",WR,0,
"Jamari Thrash WR • CLE",WR,0,0.00
"Thomas Ives WR • CHI",WR,0,
"Demetris Robertson WR • SEA",WR,0,
"Dylan Drummond WR • ATL",WR,0,
"Keelan Marion WR • ATL",WR,0,
"Malik Knowles WR • SF",WR,0,
"Devin Carter WR • CAR",WR,0,
"Levi Wentz WR • PIT",WR,0,
"Devron Harper WR • MIN",WR,0,
"Kelvin Harmon WR • DAL",WR,0,
"Bryan Thompson WR • BUF",WR,0,
"Alex Wesley WR • CHI",WR,0,
"Dillon Mitchell WR • MIN",WR,0,
"Kyle Sheets WR • KC",WR,0,
"Tyler Hudson WR • LAR",WR,0,
"Dan Chisena WR • CAR",WR,0,0.00
"Taylor Grimes WR • DEN",WR,0,
"De'Zhaun Stribling WR • SF",WR,0,
"Cornelius Johnson WR • BAL",WR,0,
"Drew Estrada WR • HOU",WR,0,
"Damion Jeanpiere WR • CAR",WR,0,
"Demeer Blankumsee WR • NE",WR,0,
"Justin Hall WR • MIN",WR,0,
"Kazmeir Allen WR • WAS",WR,0,
"Sean Ryan WR • BAL",WR,0,
"Antonio Nunn WR • ATL",WR,0,
"Jared Wayne WR • HOU",WR,0,0.00
"Brandon Johnson WR • LV",WR,0,0.00
"DeVonte Dedmon WR • MIA",WR,0,
"Jamal Custis WR • PIT",WR,0,
"Easop Winston WR • NYJ",WR,0,
"Kevin Coleman Jr. WR • MIA",WR,0,
"Hal Presley WR • TEN",WR,0,
"Xavier Guillory WR • BAL",WR,0,
"Jordyn Tyson WR • NO",WR,0,
"Gage Larvadain WR • CLE",WR,0,
"Shae Wyatt WR • SF",WR,0,
"Nick Nash WR • WAS",WR,0,
"Taysir Mack WR • SF",WR,0,
"Zion Bowens WR • WAS",WR,0,
"Tre'Shaun Harrison WR • TEN",WR,0,
"Makai Polk WR • ATL",WR,0,
"James Proche WR • TEN",WR,0,0.00
"Dontae Fleming WR • MIN",WR,0,
"Dax Milne WR • CAR",WR,0,
"Hayden Hatten WR • SEA",WR,0,
"Milton Williams WR • LV",WR,0,
"Garett Maag WR • MIN",WR,0,
"Marcus Green WR • PHI",WR,0,
"Daniel Jackson WR • HOU",WR,0,
"Montorie Foster Jr. WR • SEA",WR,0,
"Peter LeBlanc WR • CHI",WR,0,
"Dont'e Thornton Jr. WR • LV",WR,0,
"Jahdae Walker WR • CHI",WR,0,
"Caullin Lacy WR • NYJ",WR,0,
"Treylon Burks WR • WAS",WR,0,0.00
"Artavis Scott WR • HOU",WR,0,
"E.J. Williams Jr. WR • LV",WR,0,
"Tyler Adams WR • IND",WR,0,
"Daje Johnson WR • ATL",WR,0,
"Jacob De Jesus WR • KC",WR,0,
"Zakhari Franklin WR • LV",WR,0,
"Germie Bernard WR • PIT",WR,0,
"Mante Morrow WR • LAC",WR,0,
"Dalton Schoen WR • KC",WR,0,
"Odieu Hiliare WR • ATL",WR,0,
"CJ Daniels WR • LAR",WR,0,
"Laquon Treadwell WR • IND",WR,0,0.00
"Javon Baker WR • SF",WR,0,0.00
"Ted Hurst WR • TB",WR,0,
"Malachi Corley WR • CLE",WR,0,0.00
"Aaron Anderson WR • CLE",WR,0,
"CJ Williams WR • JAC",WR,0,
"Kevin Shaa WR • CHI",WR,0,
"Luke Floriea WR • CLE",WR,0,
"Brian Cobbs WR • ARI",WR,0,
"Golden Tate WR • TEN",WR,0,
"DaVaris Daniels WR • NE",WR,0,
"Lance McCutcheon WR • TEN",WR,0,
"Tyshaun James WR • ATL",WR,0,
"Pat Bryant WR • DEN",WR,0,
"Roc Taylor WR • PIT",WR,0,
"Vinny Anthony II WR • ATL",WR,0,
